,eval/mean_reward,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length
0,-200.65916442871094,3445.0,0.009466875344514847,0.1316281259059906,0.20000000298023224,-7.062107086181641,-0.15747416019439697,9.999999747378752e-05,0.002270336262881756,-0.011310798116028309,0.9932258725166321,0.04707268998026848,200.0
1,-215.51239013671875,2166.0,0.009148279204964638,0.12365937232971191,0.20000000298023224,-7.007153511047363,0.42555367946624756,9.999999747378752e-05,-0.01469339057803154,-0.009318144991993904,0.9814013838768005,0.009801534004509449,200.0
2,-222.0816650390625,2029.0,0.00664609856903553,0.07235624641180038,0.20000000298023224,-6.953534126281738,0.7800230383872986,9.999999747378752e-05,-0.0056879217736423016,-0.0052023157477378845,0.9712528586387634,0.003348615951836109,200.0
3,-204.8368682861328,1960.0,0.009207230061292648,0.11749312281608582,0.20000000298023224,-6.925351619720459,0.9050142168998718,9.999999747378752e-05,-0.019199691712856293,-0.008597749285399914,0.9662967920303345,0.003420903580263257,200.0
4,-205.5321807861328,1921.0,0.009976956993341446,0.14108750224113464,0.20000000298023224,-6.886008262634277,0.9548501372337341,9.999999747378752e-05,-0.02632591873407364,-0.011746996082365513,0.9585766196250916,0.003769051283597946,200.0
5,-190.86697387695312,1894.0,0.010802012868225574,0.14753186702728271,0.20000000298023224,-6.821165561676025,0.9754248261451721,9.999999747378752e-05,-0.02180824615061283,-0.0136951245367527,0.9458035826683044,0.003564543556421995,200.0
6,-190.38168334960938,1877.0,0.011628883890807629,0.1472812443971634,0.20000000298023224,-6.729140758514404,0.9846639633178711,9.999999747378752e-05,-0.006081371568143368,-0.014569205231964588,0.9282993674278259,0.0033830604515969753,200.0
7,-168.72787475585938,1864.0,0.012150101363658905,0.15615375339984894,0.20000000298023224,-6.62037467956543,0.9895798563957214,9.999999747378752e-05,-0.025376737117767334,-0.01598036289215088,0.9085836410522461,0.0033100293949246407,200.0
8,-170.7575225830078,1851.0,0.012870591133832932,0.1654018759727478,0.20000000298023224,-6.499791145324707,0.9918169975280762,9.999999747378752e-05,-0.030952293425798416,-0.0171465165913105,0.8873562216758728,0.003342351410537958,200.0
9,-164.74249267578125,1842.0,0.014398686587810516,0.17393437027931213,0.20000000298023224,-6.3767595291137695,0.9929360747337341,9.999999747378752e-05,-0.021603841334581375,-0.01801091432571411,0.8655655980110168,0.0032485113479197025,200.0
10,-129.09841918945312,1834.0,0.014335429295897484,0.17541812360286713,0.20000000298023224,-6.252091884613037,0.9933496713638306,9.999999747378752e-05,-0.006675796117633581,-0.01842118427157402,0.8449460864067078,0.003301899414509535,200.0
11,-138.0838165283203,1827.0,0.015410929918289185,0.18908874690532684,0.20000000298023224,-6.128570556640625,0.9929825663566589,9.999999747378752e-05,-0.020721348002552986,-0.01973027177155018,0.824105441570282,0.0034456986468285322,200.0
12,-116.28646850585938,1822.0,0.015469529666006565,0.19231249392032623,0.20000000298023224,-6.001170635223389,0.992516279220581,9.999999747378752e-05,-0.0029194848611950874,-0.019487760961055756,0.8033478856086731,0.0033667124807834625,200.0
13,-118.49987030029297,1816.0,0.015298303216695786,0.1930881142616272,0.20000000298023224,-5.8749284744262695,0.9930176138877869,9.999999747378752e-05,-0.015580966137349606,-0.01920551434159279,0.7830528616905212,0.0027139242738485336,200.0
14,-99.53166198730469,1812.0,0.014569354243576527,0.18655186891555786,0.20000000298023224,-5.738286972045898,0.9927452802658081,9.999999747378752e-05,-0.004114555660635233,-0.01667502336204052,0.7618318200111389,0.002077070763334632,200.0
15,-93.64326477050781,1806.0,0.01392197236418724,0.18284812569618225,0.20000000298023224,-5.597508430480957,0.9923903942108154,9.999999747378752e-05,-0.021668635308742523,-0.015178265050053596,0.7413180470466614,0.001635679160244763,200.0
16,-94.29365539550781,1802.0,0.01241773646324873,0.17146436870098114,0.20000000298023224,-5.4571685791015625,0.9920059442520142,9.999999747378752e-05,-0.0142184654250741,-0.0134525615721941,0.7201951146125793,0.0011692880652844906,200.0
17,-91.75643157958984,1800.0,0.01192366611212492,0.16498437523841858,0.20000000298023224,-5.308701515197754,0.991956353187561,9.999999747378752e-05,-0.013378766365349293,-0.011926015838980675,0.6989476084709167,0.0008889161981642246,200.0
18,-92.85350036621094,1798.0,0.01240359153598547,0.17108500003814697,0.20000000298023224,-5.1535139083862305,0.9926785826683044,9.999999747378752e-05,-0.0122977951541543,-0.012512227520346642,0.6777366995811462,0.0007044044323265553,200.0
19,-86.0671615600586,1795.0,0.013651630841195583,0.17216812074184418,0.20000000298023224,-4.991081237792969,0.9927266240119934,9.999999747378752e-05,-0.011073588393628597,-0.011757196858525276,0.6563273668289185,0.0005449199234135449,200.0
20,-79.72225952148438,1794.0,0.01391788199543953,0.18744874000549316,0.20000000298023224,-4.81422233581543,0.9943481087684631,9.999999747378752e-05,-0.019831664860248566,-0.013355603441596031,0.632795512676239,0.00044224626617506146,200.0
21,-80.80834197998047,1792.0,0.01556971576064825,0.20485186576843262,0.20000000298023224,-4.612923622131348,0.9955175518989563,9.999999747378752e-05,0.00453943433240056,-0.01516133826225996,0.6081971526145935,0.0003686867712531239,200.0
22,-76.56442260742188,1789.0,0.015347795560956001,0.2167699933052063,0.20000000298023224,-4.407649993896484,0.9963393211364746,9.999999747378752e-05,-0.015876006335020065,-0.016690772026777267,0.5834636092185974,0.0003187879628967494,200.0
23,-70.68687438964844,1787.0,0.015382098965346813,0.2272612452507019,0.20000000298023224,-4.1901774406433105,0.9967026710510254,9.999999747378752e-05,-0.01962846890091896,-0.018160853534936905,0.5586404800415039,0.00028559876955114305,200.0
24,-71.31793975830078,1786.0,0.016293354332447052,0.22922249138355255,0.20000000298023224,-3.971215009689331,0.99677574634552,9.999999747378752e-05,-0.013337918557226658,-0.017968783155083656,0.5346115231513977,0.0002592338132672012,200.0
25,-67.13358306884766,1784.0,0.01654524728655815,0.23730187118053436,0.20000000298023224,-3.7494702339172363,0.996861457824707,9.999999747378752e-05,-0.008133672177791595,-0.018494892865419388,0.5116428136825562,0.00023731593682896346,200.0
26,-65.48062133789062,1783.0,0.016009801998734474,0.23841874301433563,0.20000000298023224,-3.5275003910064697,0.9968375563621521,9.999999747378752e-05,-0.01256808452308178,-0.018266795203089714,0.4893844723701477,0.00021747464779764414,200.0
27,-63.11578369140625,1782.0,0.016331622377038002,0.2391006201505661,0.20000000298023224,-3.305967330932617,0.9967474341392517,9.999999747378752e-05,-0.022054018452763557,-0.01784416288137436,0.46814829111099243,0.00020511896582320333,200.0
28,-60.183616638183594,1781.0,0.0177150946110487,0.24802500009536743,0.20000000298023224,-3.078242540359497,0.9970452785491943,9.999999747378752e-05,-0.03972203657031059,-0.019013233482837677,0.4475655257701874,0.00018878132686950266,200.0
29,-58.162052154541016,1780.0,0.016616258770227432,0.25159311294555664,0.20000000298023224,-2.8488197326660156,0.9971626996994019,9.999999747378752e-05,-0.014432740397751331,-0.019469935446977615,0.42733755707740784,0.00016919273184612393,200.0
30,-56.39238739013672,1779.0,0.01808403804898262,0.266669362783432,0.20000000298023224,-2.608566999435425,0.997580885887146,9.999999747378752e-05,-0.01616850309073925,-0.02142098732292652,0.40717753767967224,0.00015515326231252402,200.0
31,-53.799896240234375,1778.0,0.017891107127070427,0.26074811816215515,0.20000000298023224,-2.371778964996338,0.9973447322845459,9.999999747378752e-05,-0.028544830158352852,-0.019160781055688858,0.38854631781578064,0.00013627303997054696,200.0
32,-51.73259735107422,1777.0,0.017575018107891083,0.25365498661994934,0.20000000298023224,-2.142570972442627,0.9971750974655151,9.999999747378752e-05,-0.035752516239881516,-0.018203500658273697,0.3712470829486847,0.00012641967623494565,200.0
33,-47.81959915161133,1777.0,0.017083264887332916,0.24707186222076416,0.20000000298023224,-1.9199506044387817,0.9970219731330872,9.999999747378752e-05,-0.009112139232456684,-0.016977189108729362,0.35511109232902527,0.00011705317592713982,200.0
34,-46.88424301147461,1776.0,0.017196841537952423,0.24545873701572418,0.20000000298023224,-1.6994878053665161,0.9968672394752502,9.999999747378752e-05,-0.033508408814668655,-0.016343018040060997,0.3400055170059204,0.00010441871563671157,200.0
35,-45.52311706542969,1775.0,0.018125072121620178,0.2517487406730652,0.20000000298023224,-1.4804573059082031,0.9970884919166565,9.999999747378752e-05,-0.010069810785353184,-0.016848525032401085,0.32514211535453796,9.419846901437268e-05,200.0
36,-42.83763122558594,1775.0,0.018425896763801575,0.251149982213974,0.20000000298023224,-1.262728214263916,0.9969900846481323,9.999999747378752e-05,-0.007867184467613697,-0.016367342323064804,0.3114289939403534,8.567521581426263e-05,200.0
37,-40.691261291503906,1774.0,0.016909567639231682,0.24873998761177063,0.20000000298023224,-1.0505647659301758,0.9969514608383179,9.999999747378752e-05,-0.02384350821375847,-0.015088783577084541,0.29830318689346313,8.045529830269516e-05,200.0
38,-39.303802490234375,1773.0,0.017564848065376282,0.24350249767303467,0.20000000298023224,-0.8392704725265503,0.9967893362045288,9.999999747378752e-05,-0.00568187702447176,-0.013992521911859512,0.2859446704387665,7.243701838888228e-05,200.0
39,-40.27318572998047,1772.0,0.017937013879418373,0.2551337480545044,0.20000000298023224,-0.6246842741966248,0.9969379305839539,9.999999747378752e-05,-0.013785477727651596,-0.015044798143208027,0.2738541066646576,6.601902714464813e-05,200.0
40,-36.98722839355469,1771.0,0.01798480749130249,0.26689186692237854,0.20000000298023224,-0.40647196769714355,0.9974641799926758,9.999999747378752e-05,0.002503111492842436,-0.01609729789197445,0.26242589950561523,5.923747448832728e-05,200.0
41,-36.45683288574219,1771.0,0.018650103360414505,0.26430875062942505,0.20000000298023224,-0.19282230734825134,0.9975849390029907,9.999999747378752e-05,-0.01758633181452751,-0.015657946467399597,0.25120052695274353,5.163088280824013e-05,200.0
42,-35.769996643066406,1770.0,0.01847265288233757,0.26662498712539673,0.20000000298023224,0.02734205313026905,0.9979207515716553,9.999999747378752e-05,0.00029671614174731076,-0.015530351549386978,0.24044297635555267,4.333974720793776e-05,200.0
43,-34.228248596191406,1770.0,0.01793488673865795,0.26776060461997986,0.20000000298023224,0.24408312141895294,0.9979609847068787,9.999999747378752e-05,-0.0245547816157341,-0.015148072503507137,0.23023219406604767,3.765986184589565e-05,200.0
44,-33.09537887573242,1770.0,0.019050562754273415,0.2758506238460541,0.20000000298023224,0.4613935351371765,0.9982142448425293,9.999999747378752e-05,-0.01973741687834263,-0.015574776567518711,0.2204093039035797,3.281635872554034e-05,200.0
45,-32.10408401489258,1769.0,0.01957886666059494,0.27422937750816345,0.20000000298023224,0.6807971596717834,0.9982753396034241,9.999999747378752e-05,-0.022506508976221085,-0.01499950885772705,0.21109531819820404,2.8343287340248935e-05,200.0
46,-30.886863708496094,1768.0,0.01898929290473461,0.27652499079704285,0.20000000298023224,0.8955692648887634,0.9984763264656067,9.999999747378752e-05,-0.022296052426099777,-0.015257331542670727,0.20202021300792694,2.4447983378195204e-05,200.0
47,-30.2646541595459,1768.0,0.019571004435420036,0.2618899941444397,0.20000000298023224,1.0979959964752197,0.9982014894485474,9.999999747378752e-05,-0.033997293561697006,-0.011160003021359444,0.19396065175533295,2.1419860786409117e-05,200.0
48,-29.95344352722168,1767.0,0.019090361893177032,0.26326748728752136,0.20000000298023224,1.2997037172317505,0.9984049201011658,9.999999747378752e-05,-0.01943346858024597,-0.011157515458762646,0.1865173876285553,1.854789661592804e-05,200.0
49,-29.017534255981445,1767.0,0.01822393387556076,0.25588810443878174,0.20000000298023224,1.4935272932052612,0.9984343647956848,9.999999747378752e-05,-0.014003465883433819,-0.009913865476846695,0.17923006415367126,1.61357966135256e-05,200.0
50,-28.363327026367188,1767.0,0.018159933388233185,0.26653435826301575,0.20000000298023224,1.7020649909973145,0.9986472129821777,9.999999747378752e-05,-0.030247781425714493,-0.011414351873099804,0.171958789229393,1.4228584404918365e-05,200.0
51,-27.528701782226562,1767.0,0.018899695947766304,0.26968124508857727,0.20000000298023224,1.9095059633255005,0.9988520741462708,9.999999747378752e-05,0.0012715741759166121,-0.011149117723107338,0.16494855284690857,1.2095571037207264e-05,200.0
52,-27.190513610839844,1766.0,0.019554046913981438,0.2757675051689148,0.20000000298023224,2.114788293838501,0.9989727735519409,9.999999747378752e-05,-0.0056863692589104176,-0.010899120010435581,0.15814219415187836,1.0833196029125247e-05,200.0
53,-26.831321716308594,1766.0,0.02062050811946392,0.29704123735427856,0.20000000298023224,2.3347179889678955,0.9992135167121887,9.999999747378752e-05,-0.016500942409038544,-0.01372719369828701,0.15141171216964722,9.693309038993903e-06,200.0
54,-25.8658504486084,1766.0,0.02215239591896534,0.30738499760627747,0.20000000298023224,2.556324005126953,0.999325692653656,9.999999747378752e-05,-0.004698952194303274,-0.014103015884757042,0.14494803547859192,8.561732101952657e-06,200.0
55,-26.19596290588379,1766.0,0.022069882601499557,0.3080500066280365,0.20000000298023224,2.772475481033325,0.9993882775306702,9.999999747378752e-05,-0.00570943346247077,-0.013462413102388382,0.13867032527923584,7.558961897302652e-06,200.0
56,-25.438119888305664,1766.0,0.021500486880540848,0.31339123845100403,0.20000000298023224,2.9940435886383057,0.9994269013404846,9.999999747378752e-05,-0.018087264150381088,-0.01281044352799654,0.132688969373703,6.46124408376636e-06,200.0
57,-25.157184600830078,1766.0,0.02271183580160141,0.31170499324798584,0.20000000298023224,3.2050585746765137,0.9994590282440186,9.999999747378752e-05,-0.009506311267614365,-0.011909992434084415,0.1273079663515091,5.737083029089263e-06,200.0
58,-24.77420425415039,1765.0,0.023363672196865082,0.32120874524116516,0.20000000298023224,3.4143972396850586,0.9995344877243042,9.999999747378752e-05,0.000489450991153717,-0.01253331545740366,0.12196023762226105,5.1524198170227464e-06,200.0
59,-24.456703186035156,1765.0,0.024311289191246033,0.3223606050014496,0.20000000298023224,3.622157573699951,0.9995710849761963,9.999999747378752e-05,-0.012360543012619019,-0.011378180235624313,0.11701963096857071,4.508395704760915e-06,200.0
60,-23.983482360839844,1765.0,0.023307984694838524,0.311418741941452,0.20000000298023224,3.8261284828186035,0.999565839767456,9.999999747378752e-05,-0.00922464206814766,-0.008686037734150887,0.11232240498065948,3.897434453392634e-06,200.0
61,-23.521944046020508,1765.0,0.022786837071180344,0.30798622965812683,0.20000000298023224,4.023343086242676,0.99955815076828,9.999999747378752e-05,-0.0063837626948952675,-0.006728284060955048,0.10803909599781036,3.383977400517324e-06,200.0
62,-23.391021728515625,1765.0,,,,,,,,,,,200.0
