,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,0.1010119691491127,0.0029970065224915743,9.999999747378752e-05,200.0,-728.5230712890625,124.0
1,0.1536898910999298,0.0009363998542539775,9.999999747378752e-05,200.0,-667.90185546875,107.0
2,0.19193942844867706,0.0004305427719373256,9.999999747378752e-05,200.0,-732.244140625,91.0
3,0.23803164064884186,0.00043359215487726033,9.999999747378752e-05,200.0,-580.8250122070312,87.0
4,0.2880307137966156,0.0005968020996078849,9.999999747378752e-05,200.0,-635.5340576171875,89.0
5,0.3245430886745453,0.0009046455379575491,9.999999747378752e-05,200.0,-454.2744140625,91.0
6,0.34449851512908936,0.0009969332022592425,9.999999747378752e-05,200.0,-496.6499938964844,92.0
7,0.3481712341308594,0.0010964266257360578,9.999999747378752e-05,200.0,-504.75244140625,92.0
8,0.35582253336906433,0.0009115901193581522,9.999999747378752e-05,200.0,-496.984375,92.0
9,0.37101051211357117,0.0008979897247627378,9.999999747378752e-05,200.0,-609.1976318359375,93.0
10,0.3850715756416321,0.0010395096614956856,9.999999747378752e-05,200.0,-691.01025390625,94.0
11,0.3894663155078888,0.0011386724654585123,9.999999747378752e-05,200.0,-705.8446044921875,94.0
12,0.39738547801971436,0.0010423315688967705,9.999999747378752e-05,200.0,-610.6307373046875,94.0
13,0.40542417764663696,0.000992950052022934,9.999999747378752e-05,200.0,-500.95037841796875,93.0
14,0.4201362431049347,0.0009393301443196833,9.999999747378752e-05,200.0,-505.08172607421875,93.0
15,0.43247443437576294,0.0009571890695951879,9.999999747378752e-05,200.0,-526.1236572265625,94.0
16,0.44202539324760437,0.0010782326571643353,9.999999747378752e-05,200.0,-387.1123046875,94.0
17,0.4536692500114441,0.0010714016389101744,9.999999747378752e-05,200.0,-355.51922607421875,94.0
18,0.47050347924232483,0.0009434132953174412,9.999999747378752e-05,200.0,-343.69158935546875,94.0
19,0.48490315675735474,0.0012675195466727018,9.999999747378752e-05,200.0,-361.29022216796875,94.0
20,0.4988064169883728,0.0013664106372743845,9.999999747378752e-05,200.0,-353.46685791015625,94.0
21,0.5119813084602356,0.0012951683020219207,9.999999747378752e-05,200.0,-372.8727722167969,94.0
22,0.5218467712402344,0.0014218962751328945,9.999999747378752e-05,200.0,-393.6201171875,94.0
23,0.5390462279319763,0.0013527552364394069,9.999999747378752e-05,200.0,-395.61956787109375,94.0
24,0.5515545606613159,0.0014215608825907111,9.999999747378752e-05,200.0,-394.45904541015625,94.0
25,0.5672206878662109,0.001168917748145759,9.999999747378752e-05,200.0,-372.73052978515625,94.0
26,0.5819364786148071,0.0015678470954298973,9.999999747378752e-05,200.0,-364.4073181152344,94.0
27,0.5990794897079468,0.001361575094051659,9.999999747378752e-05,200.0,-395.87310791015625,94.0
28,0.6133319735527039,0.0011786660179495811,9.999999747378752e-05,200.0,-323.7781066894531,94.0
29,0.6280267834663391,0.0012396330712363124,9.999999747378752e-05,200.0,-303.4312438964844,94.0
30,0.641693651676178,0.0013013755669817328,9.999999747378752e-05,200.0,-269.0459289550781,95.0
31,0.6562081575393677,0.0011519192485138774,9.999999747378752e-05,200.0,-274.50537109375,94.0
32,0.6661255359649658,0.001194944023154676,9.999999747378752e-05,200.0,-299.45501708984375,94.0
33,0.6772521734237671,0.001074907835572958,9.999999747378752e-05,200.0,-314.18438720703125,94.0
34,0.6850924491882324,0.0011602367740124464,9.999999747378752e-05,200.0,-325.24249267578125,94.0
35,0.6930028796195984,0.0010195552604272962,9.999999747378752e-05,200.0,-320.61773681640625,95.0
36,0.6996647119522095,0.0008130241185426712,9.999999747378752e-05,200.0,-355.459228515625,95.0
37,0.7071537375450134,0.0008259900496341288,9.999999747378752e-05,200.0,-341.67596435546875,95.0
38,0.712380051612854,0.000826147326733917,9.999999747378752e-05,200.0,-296.2164001464844,95.0
39,0.7165966033935547,0.0007825784268788993,9.999999747378752e-05,200.0,-269.14007568359375,94.0
40,0.7198541164398193,0.0006279657827690244,9.999999747378752e-05,200.0,-241.842041015625,95.0
41,0.7230429649353027,0.00068975321482867,9.999999747378752e-05,200.0,-298.84027099609375,95.0
42,0.727756679058075,0.0005681839538738132,9.999999747378752e-05,200.0,-292.9810485839844,95.0
43,0.7276985049247742,0.0005960130947642028,9.999999747378752e-05,200.0,-271.61932373046875,95.0
44,0.7260632514953613,0.0004968955763615668,9.999999747378752e-05,200.0,-268.60369873046875,95.0
45,0.7339996695518494,0.00047216645907610655,9.999999747378752e-05,200.0,-260.48553466796875,95.0
46,0.7305347323417664,0.00042325048707425594,9.999999747378752e-05,200.0,-237.37326049804688,95.0
47,0.7355087995529175,0.0004464543890208006,9.999999747378752e-05,200.0,-255.9849395751953,95.0
48,0.7384834289550781,0.000403206649934873,9.999999747378752e-05,200.0,-241.21646118164062,95.0
49,0.7406242489814758,0.0003445616166573018,9.999999747378752e-05,200.0,-226.09689331054688,95.0
50,0.7422681450843811,0.0003170686250086874,9.999999747378752e-05,200.0,-259.8105773925781,95.0
51,0.7401339411735535,0.00028627156279981136,9.999999747378752e-05,200.0,-208.9931182861328,95.0
52,0.7457465529441833,0.00028646833379752934,9.999999747378752e-05,200.0,-223.85122680664062,95.0
53,0.7477162480354309,0.00030289776623249054,9.999999747378752e-05,200.0,-213.1531219482422,95.0
54,0.7508474588394165,0.000284020381513983,9.999999747378752e-05,200.0,-200.59677124023438,95.0
55,0.7520122528076172,0.0002467828744556755,9.999999747378752e-05,200.0,-207.1077117919922,95.0
56,0.7563112378120422,0.00024973927065730095,9.999999747378752e-05,200.0,-192.08175659179688,95.0
57,0.7555517554283142,0.0002710441476665437,9.999999747378752e-05,200.0,-198.54385375976562,94.0
58,0.7547619342803955,0.00021705086692236364,9.999999747378752e-05,200.0,-187.52818298339844,94.0
59,0.7524230480194092,0.00021664951054845005,9.999999747378752e-05,200.0,-171.64981079101562,94.0
60,0.7584947347640991,0.00022012954286765307,9.999999747378752e-05,200.0,-195.05198669433594,95.0
61,0.7544418573379517,0.00020912896434310824,9.999999747378752e-05,200.0,-176.39646911621094,95.0
62,0.761188805103302,0.00019363182946108282,9.999999747378752e-05,200.0,-183.0211181640625,95.0
63,0.7581477165222168,0.0002085169544443488,9.999999747378752e-05,200.0,-180.8538818359375,95.0
64,0.7581086158752441,0.0002014796918956563,9.999999747378752e-05,200.0,-172.01028442382812,95.0
65,0.7576582431793213,0.00016659253742545843,9.999999747378752e-05,200.0,-176.35458374023438,95.0
66,0.7617692947387695,0.00018561515025794506,9.999999747378752e-05,200.0,-165.86329650878906,95.0
67,0.7549364566802979,0.00018569562234915793,9.999999747378752e-05,200.0,-157.03036499023438,95.0
68,0.7535628080368042,0.00017908269364852458,9.999999747378752e-05,200.0,-156.06021118164062,95.0
69,0.7492133975028992,0.00018343066039960831,9.999999747378752e-05,200.0,-149.9871063232422,95.0
70,0.7515833377838135,0.00017224119801539928,9.999999747378752e-05,200.0,-161.0963897705078,95.0
71,0.7543755173683167,0.0001637373206904158,9.999999747378752e-05,200.0,-157.7683563232422,95.0
72,0.7531256079673767,0.000190262813703157,9.999999747378752e-05,200.0,-150.82102966308594,95.0
73,0.7481701970100403,0.00015156512381508946,9.999999747378752e-05,200.0,-150.28390502929688,95.0
74,0.7554140686988831,0.00014763882791157812,9.999999747378752e-05,200.0,-141.87472534179688,95.0
75,0.7499620914459229,0.0001521872909506783,9.999999747378752e-05,200.0,-145.541015625,95.0
76,0.7443684935569763,0.000161856907652691,9.999999747378752e-05,200.0,-126.7955551147461,94.0
77,0.7472909092903137,0.00016559608047828078,9.999999747378752e-05,200.0,-137.67225646972656,94.0
78,0.7431329488754272,0.00014237455616239458,9.999999747378752e-05,200.0,-129.439453125,94.0
79,0.7386793494224548,0.00016392001998610795,9.999999747378752e-05,200.0,-125.24613189697266,94.0
80,0.734642744064331,0.00014589847705792636,9.999999747378752e-05,200.0,-126.8305892944336,94.0
81,0.7329115867614746,0.0001333026448264718,9.999999747378752e-05,200.0,-125.2229232788086,94.0
82,0.7358313798904419,0.00013601155660580844,9.999999747378752e-05,200.0,-134.37474060058594,94.0
83,0.7297548651695251,0.0001223715371452272,9.999999747378752e-05,200.0,-128.01132202148438,94.0
84,0.730481743812561,0.00011933200585190207,9.999999747378752e-05,200.0,-119.94163513183594,94.0
85,0.726911723613739,0.00015258842904586345,9.999999747378752e-05,200.0,-113.90293884277344,94.0
86,0.721703290939331,0.000130916218040511,9.999999747378752e-05,200.0,-117.93141174316406,94.0
87,0.7168959379196167,0.00013798705185763538,9.999999747378752e-05,200.0,-117.33476257324219,94.0
88,0.7154902219772339,0.0001256874529644847,9.999999747378752e-05,200.0,-123.83418273925781,94.0
89,0.7091043591499329,0.00013573035539593548,9.999999747378752e-05,200.0,-135.54556274414062,94.0
90,0.7044790983200073,0.00011849017755594105,9.999999747378752e-05,200.0,-106.3118896484375,94.0
91,0.7039718627929688,0.00012653396697714925,9.999999747378752e-05,200.0,-129.2420654296875,94.0
92,0.6951018571853638,0.00012304513074923307,9.999999747378752e-05,200.0,-127.0499267578125,94.0
93,0.6981214880943298,0.00014444765110965818,9.999999747378752e-05,200.0,-110.20085144042969,94.0
94,0.6931746006011963,0.0001319098228123039,9.999999747378752e-05,200.0,-138.69337463378906,94.0
95,0.6928856372833252,0.0001339698355877772,9.999999747378752e-05,200.0,-122.7896499633789,94.0
96,0.6837952733039856,0.0001265307073481381,9.999999747378752e-05,200.0,-110.2066650390625,94.0
97,0.6820846199989319,0.00012861266441177577,9.999999747378752e-05,200.0,-114.5951156616211,94.0
98,0.6785804629325867,0.00010972106974804774,9.999999747378752e-05,200.0,-118.28194427490234,94.0
99,0.6708608865737915,0.00011738043394871056,9.999999747378752e-05,200.0,-108.18721771240234,94.0
100,0.6699985265731812,0.0001204512154799886,9.999999747378752e-05,200.0,-94.25843811035156,94.0
101,0.6619580388069153,0.00012542345211841166,9.999999747378752e-05,200.0,-119.71897888183594,94.0
102,0.6559122204780579,0.00012198238982819021,9.999999747378752e-05,200.0,-116.83189392089844,94.0
103,0.6558548212051392,0.00013113312888890505,9.999999747378752e-05,200.0,-108.12821960449219,93.0
104,0.6526718735694885,0.00011816597543656826,9.999999747378752e-05,200.0,-100.66584777832031,93.0
105,0.6470985412597656,0.0001316979614784941,9.999999747378752e-05,200.0,-113.47239685058594,93.0
106,0.6413497924804688,0.00012349807366263121,9.999999747378752e-05,200.0,-106.6241455078125,93.0
107,0.6370145082473755,0.00011789632117142901,9.999999747378752e-05,200.0,-119.54689025878906,93.0
108,0.6377211213111877,0.00010509287676541135,9.999999747378752e-05,200.0,-108.19685363769531,93.0
109,0.6316306591033936,0.00010887021198868752,9.999999747378752e-05,200.0,-93.05213928222656,93.0
110,0.6250082850456238,0.00013155871420167387,9.999999747378752e-05,200.0,-111.43931579589844,92.0
111,0.6222800612449646,0.00011067964078392833,9.999999747378752e-05,200.0,-102.24763488769531,92.0
112,0.6210860013961792,0.00012504510232247412,9.999999747378752e-05,200.0,-108.2586441040039,92.0
113,0.610813558101654,0.0001196794182760641,9.999999747378752e-05,200.0,-108.47105407714844,92.0
114,0.6099809408187866,0.000117189105367288,9.999999747378752e-05,200.0,-116.57768249511719,92.0
115,0.6045517921447754,0.00010045141243608668,9.999999747378752e-05,200.0,-115.03787994384766,92.0
116,0.6025876402854919,0.00012145835353294387,9.999999747378752e-05,200.0,-99.33793640136719,92.0
117,0.6013689041137695,0.00011023911065421999,9.999999747378752e-05,200.0,-114.67329406738281,92.0
118,0.5942779183387756,0.0001073935636668466,9.999999747378752e-05,200.0,-112.65788269042969,92.0
119,0.5933913588523865,0.00012735012569464743,9.999999747378752e-05,200.0,-115.93461608886719,91.0
120,0.5881133675575256,0.00010162335092900321,9.999999747378752e-05,200.0,-101.37187194824219,91.0
121,0.5859777927398682,0.00012817475362680852,9.999999747378752e-05,200.0,-123.16075134277344,91.0
122,0.579403281211853,0.00010812450636876747,9.999999747378752e-05,200.0,-113.11763000488281,91.0
123,0.5799130201339722,9.721029346110299e-05,9.999999747378752e-05,200.0,-116.45389556884766,90.0
124,0.5766348838806152,0.00011594843090279028,9.999999747378752e-05,200.0,-119.34913635253906,90.0
125,0.5730466246604919,0.00010573278268566355,9.999999747378752e-05,200.0,-117.91163635253906,90.0
126,0.5661827325820923,0.00011441688548075035,9.999999747378752e-05,200.0,-106.27962493896484,90.0
127,0.5638842582702637,0.00011911269393749535,9.999999747378752e-05,200.0,-117.34183502197266,90.0
128,0.5623271465301514,0.00010932645091088489,9.999999747378752e-05,200.0,-109.2012710571289,89.0
129,0.5565864443778992,0.00011440934031270444,9.999999747378752e-05,200.0,-112.79847717285156,89.0
130,0.5555394291877747,0.00012078508734703064,9.999999747378752e-05,200.0,-98.88688659667969,89.0
131,0.5539459586143494,0.0001087287237169221,9.999999747378752e-05,200.0,-117.69908142089844,89.0
132,0.550507128238678,9.928312647389248e-05,9.999999747378752e-05,200.0,-91.23069763183594,89.0
133,0.54456627368927,9.963374031940475e-05,9.999999747378752e-05,200.0,-96.68531799316406,88.0
134,0.5419732928276062,0.0001256992109119892,9.999999747378752e-05,200.0,-101.8721694946289,88.0
135,0.540562629699707,0.00010339881555410102,9.999999747378752e-05,200.0,-108.47120666503906,88.0
136,0.5381137728691101,0.00010467589891050011,9.999999747378752e-05,200.0,-102.73756408691406,88.0
137,0.5313769578933716,0.00010651739285094664,9.999999747378752e-05,200.0,-96.59736633300781,88.0
138,0.5301988124847412,0.00011177161650266498,9.999999747378752e-05,200.0,-95.52159118652344,88.0
139,0.5281245112419128,0.00010259801638312638,9.999999747378752e-05,200.0,-94.2670669555664,87.0
140,0.523870587348938,0.00010121528612216935,9.999999747378752e-05,200.0,-89.85443115234375,87.0
141,0.5219833254814148,9.624913946026936e-05,9.999999747378752e-05,200.0,-83.7035903930664,87.0
142,0.5212936401367188,0.00013866968220099807,9.999999747378752e-05,200.0,-101.55448913574219,87.0
143,0.5154495239257812,0.00011162045120727271,9.999999747378752e-05,200.0,-87.1571044921875,87.0
144,0.516342043876648,0.00011579670535866171,9.999999747378752e-05,200.0,-99.14115905761719,87.0
145,0.5136869549751282,0.00010340105654904619,9.999999747378752e-05,200.0,-88.60685729980469,86.0
146,0.5098512172698975,0.00011161879228893667,9.999999747378752e-05,200.0,-82.7914047241211,86.0
147,0.5056326985359192,0.00012312682520132512,9.999999747378752e-05,200.0,-88.49134826660156,86.0
148,0.5044329762458801,9.924924233928323e-05,9.999999747378752e-05,200.0,-88.15717315673828,86.0
149,0.5027526617050171,9.981563925975934e-05,9.999999747378752e-05,200.0,-79.0858154296875,86.0
150,0.5003635287284851,9.852846415014938e-05,9.999999747378752e-05,200.0,-80.73675537109375,86.0
151,0.4979565739631653,0.00010481025674380362,9.999999747378752e-05,200.0,-97.03099060058594,86.0
152,0.4952698051929474,0.00011926169827347621,9.999999747378752e-05,200.0,-89.10530090332031,85.0
153,0.4951874315738678,0.00011012758477590978,9.999999747378752e-05,200.0,-86.61225891113281,85.0
154,0.4927904009819031,9.484641486778855e-05,9.999999747378752e-05,200.0,-88.17937469482422,85.0
155,0.49176982045173645,0.00013094270252622664,9.999999747378752e-05,200.0,-84.2894287109375,85.0
156,0.48731929063796997,0.00010937733168248087,9.999999747378752e-05,200.0,-106.98185729980469,85.0
157,0.4906352460384369,0.00010821435716934502,9.999999747378752e-05,200.0,-84.06916809082031,84.0
158,0.488912969827652,0.00010331276280339807,9.999999747378752e-05,200.0,-83.41558074951172,84.0
159,0.4838898479938507,0.00011883422848768532,9.999999747378752e-05,200.0,-89.05157470703125,84.0
160,0.48277971148490906,0.00012611321290023625,9.999999747378752e-05,200.0,-83.11375427246094,84.0
161,0.4837475121021271,0.00013487323303706944,9.999999747378752e-05,200.0,-82.56651306152344,84.0
162,0.4844248592853546,0.000103910562756937,9.999999747378752e-05,200.0,-87.16114044189453,84.0
163,0.47936147451400757,0.00010936438775388524,9.999999747378752e-05,200.0,-93.71913146972656,84.0
164,0.4783796966075897,0.00010544580436544493,9.999999747378752e-05,200.0,-95.6010971069336,84.0
165,0.4785354733467102,0.0001203322026412934,9.999999747378752e-05,200.0,-90.41461944580078,84.0
166,0.4767019748687744,9.44312268984504e-05,9.999999747378752e-05,200.0,-89.87547302246094,84.0
167,0.47564876079559326,9.882152517093346e-05,9.999999747378752e-05,200.0,-93.03556823730469,83.0
168,0.4760363698005676,0.0001114246406359598,9.999999747378752e-05,200.0,-87.44373321533203,83.0
169,0.47429898381233215,0.00011354378511896357,9.999999747378752e-05,200.0,-100.97826385498047,83.0
170,0.4751648008823395,0.0001051335857482627,9.999999747378752e-05,200.0,-90.65763854980469,83.0
171,0.47602319717407227,0.00012366408191155642,9.999999747378752e-05,200.0,-95.49934387207031,83.0
172,0.4739702343940735,0.00010952045704470947,9.999999747378752e-05,200.0,-86.15807342529297,83.0
173,0.4723075330257416,0.00010337096318835393,9.999999747378752e-05,200.0,-95.43019104003906,83.0
174,0.47154751420021057,0.00010125151311513036,9.999999747378752e-05,200.0,-97.36430358886719,83.0
175,0.46882253885269165,0.00010844756616279483,9.999999747378752e-05,200.0,-97.50897979736328,83.0
176,0.4721227288246155,0.00010161950922338292,9.999999747378752e-05,200.0,-97.14735412597656,82.0
177,0.4703558683395386,0.00011598857963690534,9.999999747378752e-05,200.0,-94.11433410644531,82.0
178,0.4686005413532257,0.00010707807814469561,9.999999747378752e-05,200.0,-81.3176040649414,82.0
179,0.46815866231918335,0.00011631160305114463,9.999999747378752e-05,200.0,-88.863525390625,82.0
180,0.4680481255054474,9.800634143175557e-05,9.999999747378752e-05,200.0,-83.41224670410156,82.0
181,0.4679946005344391,9.10574453882873e-05,9.999999747378752e-05,200.0,-93.20934295654297,82.0
182,0.46562132239341736,9.463317110203207e-05,9.999999747378752e-05,200.0,-80.3641128540039,82.0
183,0.46578338742256165,9.846933971857652e-05,9.999999747378752e-05,200.0,-76.52766418457031,82.0
184,0.46370112895965576,9.224476525560021e-05,9.999999747378752e-05,200.0,-91.69231414794922,81.0
185,0.4644072949886322,9.500812302576378e-05,9.999999747378752e-05,200.0,-87.48448944091797,81.0
186,0.4628487825393677,0.00010422564810141921,9.999999747378752e-05,200.0,-90.389892578125,81.0
187,0.4638271629810333,0.00012513776891864836,9.999999747378752e-05,200.0,-84.58735656738281,81.0
188,0.4630953073501587,9.189442789647728e-05,9.999999747378752e-05,200.0,-86.68792724609375,81.0
189,0.46313780546188354,0.00010054419544758275,9.999999747378752e-05,200.0,-93.17454528808594,81.0
190,0.463437557220459,0.00011429104779381305,9.999999747378752e-05,200.0,-75.49629211425781,81.0
191,0.46022483706474304,0.00010186801227973774,9.999999747378752e-05,200.0,-83.81139373779297,81.0
192,0.4599319398403168,9.467815834796056e-05,9.999999747378752e-05,200.0,-84.96515655517578,81.0
193,0.45989763736724854,0.00011961024574702606,9.999999747378752e-05,200.0,-92.85118865966797,81.0
194,0.4580480754375458,0.0001046317775035277,9.999999747378752e-05,200.0,-83.44416809082031,81.0
195,0.45824378728866577,9.649407729739323e-05,9.999999747378752e-05,200.0,-89.87199401855469,81.0
196,0.45790284872055054,0.00010934607416857034,9.999999747378752e-05,200.0,-84.64286804199219,80.0
197,0.45562243461608887,0.00011417784116929397,9.999999747378752e-05,200.0,-75.42729187011719,80.0
198,0.4581396281719208,8.362634980585426e-05,9.999999747378752e-05,200.0,-75.76910400390625,80.0
199,0.45556342601776123,0.00010294159437762573,9.999999747378752e-05,200.0,-76.4083023071289,80.0
200,0.4532376825809479,0.00010019070759881288,9.999999747378752e-05,200.0,-80.908203125,80.0
201,0.4536484181880951,0.00010463498620083556,9.999999747378752e-05,200.0,-75.69483947753906,80.0
202,0.45391878485679626,0.00010626256698742509,9.999999747378752e-05,200.0,-79.8119125366211,80.0
203,0.4525493383407593,9.417440742254257e-05,9.999999747378752e-05,200.0,-64.09538269042969,80.0
204,0.4486839771270752,0.00010239199036732316,9.999999747378752e-05,200.0,-75.3049545288086,79.0
205,0.4493929147720337,9.411507926415652e-05,9.999999747378752e-05,200.0,-87.0960922241211,79.0
206,0.4484585225582123,9.015731484396383e-05,9.999999747378752e-05,200.0,-80.1341323852539,79.0
207,0.4477735459804535,9.309622691944242e-05,9.999999747378752e-05,200.0,-90.70396423339844,79.0
208,0.4462412893772125,0.00010165397543460131,9.999999747378752e-05,200.0,-69.16986083984375,79.0
209,0.4444051682949066,8.652099495520815e-05,9.999999747378752e-05,200.0,-70.83079528808594,79.0
210,0.44542384147644043,9.205566311720759e-05,9.999999747378752e-05,200.0,-62.13135528564453,79.0
211,0.44211265444755554,9.780695108929649e-05,9.999999747378752e-05,200.0,-70.16551208496094,79.0
212,0.44338005781173706,9.758381929714233e-05,9.999999747378752e-05,200.0,-69.49681854248047,79.0
213,0.4434534013271332,9.83509817160666e-05,9.999999747378752e-05,200.0,-71.97821807861328,79.0
214,0.4408075511455536,9.969095117412508e-05,9.999999747378752e-05,200.0,-74.31945037841797,79.0
215,0.4404471516609192,8.53367819217965e-05,9.999999747378752e-05,200.0,-76.87432098388672,78.0
216,0.43889516592025757,9.45876381592825e-05,9.999999747378752e-05,200.0,-83.99684143066406,78.0
217,0.43562546372413635,9.149388642981648e-05,9.999999747378752e-05,200.0,-72.03307342529297,78.0
218,0.43706536293029785,0.00011403451208025217,9.999999747378752e-05,200.0,-80.05769348144531,78.0
219,0.43452587723731995,0.00010088447015732527,9.999999747378752e-05,200.0,-75.81504821777344,78.0
220,0.4350775480270386,0.00010378548904554918,9.999999747378752e-05,200.0,-66.8988037109375,78.0
221,0.43202295899391174,9.143001079792157e-05,9.999999747378752e-05,200.0,-68.7363052368164,78.0
222,0.43240705132484436,9.089170634979382e-05,9.999999747378752e-05,200.0,-68.04765319824219,78.0
223,0.4310890734195709,9.655483881942928e-05,9.999999747378752e-05,200.0,-59.34978103637695,78.0
224,0.42964059114456177,9.048506035469472e-05,9.999999747378752e-05,200.0,-64.96637725830078,78.0
225,0.4296286702156067,9.914031397784129e-05,9.999999747378752e-05,200.0,-62.2943000793457,78.0
226,0.42640650272369385,8.611484372522682e-05,9.999999747378752e-05,200.0,-56.79418182373047,78.0
227,0.4311468303203583,8.820863149594516e-05,9.999999747378752e-05,200.0,-69.22663879394531,78.0
228,0.4277946650981903,8.843601972330362e-05,9.999999747378752e-05,200.0,-53.5475959777832,77.0
229,0.4263036549091339,9.44353814702481e-05,9.999999747378752e-05,200.0,-54.28520965576172,77.0
230,0.42586052417755127,9.195021266350523e-05,9.999999747378752e-05,200.0,-53.0915641784668,77.0
231,0.4237246513366699,9.190792479785159e-05,9.999999747378752e-05,200.0,-59.02208709716797,77.0
232,0.42043715715408325,0.00010670809570001438,9.999999747378752e-05,,,77.0
233,0.42284440994262695,8.966003952082247e-05,9.999999747378752e-05,,,77.0
234,0.4218660295009613,8.886105933925137e-05,9.999999747378752e-05,,,77.0
235,0.41992291808128357,8.841638191370293e-05,9.999999747378752e-05,,,77.0
236,0.4208836555480957,9.928325016517192e-05,9.999999747378752e-05,,,77.0
237,0.4179129898548126,9.502766624791548e-05,9.999999747378752e-05,,,77.0
238,0.4172782003879547,9.247740672435611e-05,9.999999747378752e-05,,,77.0
239,0.41575491428375244,8.314132719533518e-05,9.999999747378752e-05,,,77.0
240,0.4158535301685333,8.829508442431688e-05,9.999999747378752e-05,,,77.0
241,0.4148945212364197,9.30139867705293e-05,9.999999747378752e-05,,,77.0
242,0.41392096877098083,9.592289279680699e-05,9.999999747378752e-05,,,77.0
243,0.4159253239631653,9.394915832672268e-05,9.999999747378752e-05,,,77.0
244,0.4100683629512787,9.422304719919339e-05,9.999999747378752e-05,,,77.0
245,0.41052359342575073,9.448143828194588e-05,9.999999747378752e-05,,,77.0
246,0.41289493441581726,8.449495362583548e-05,9.999999747378752e-05,,,76.0
247,0.4093104600906372,9.016738476930186e-05,9.999999747378752e-05,,,76.0
248,0.40703561902046204,8.433828043052927e-05,9.999999747378752e-05,,,76.0
249,0.40624669194221497,0.00010368068615207449,9.999999747378752e-05,,,76.0
250,0.4072674810886383,8.310391422128305e-05,9.999999747378752e-05,,,76.0
251,0.406035840511322,8.463619451504201e-05,9.999999747378752e-05,,,76.0
252,0.4038020968437195,9.252521704183891e-05,9.999999747378752e-05,,,76.0
253,0.40259841084480286,9.812931239139289e-05,9.999999747378752e-05,,,76.0
254,0.40301162004470825,9.717338252812624e-05,9.999999747378752e-05,,,76.0
255,0.4032594859600067,8.75273035489954e-05,9.999999747378752e-05,,,76.0
256,0.40213826298713684,9.64670252869837e-05,9.999999747378752e-05,,,76.0
257,0.40081343054771423,9.24428750295192e-05,9.999999747378752e-05,,,76.0
258,0.3997293710708618,9.31782997213304e-05,9.999999747378752e-05,,,76.0
259,0.3984151780605316,9.0467554400675e-05,9.999999747378752e-05,,,76.0
260,0.40099868178367615,9.841135761234909e-05,9.999999747378752e-05,,,76.0
261,0.39886781573295593,8.686530782142654e-05,9.999999747378752e-05,,,76.0
262,0.39542338252067566,9.200100612360984e-05,9.999999747378752e-05,,,76.0
263,0.3928222358226776,0.00010207494779024273,9.999999747378752e-05,,,76.0
264,0.3930753469467163,9.919733565766364e-05,9.999999747378752e-05,,,75.0
265,0.3956327736377716,8.486113074468449e-05,9.999999747378752e-05,,,75.0
266,0.3936985433101654,7.844233914511278e-05,9.999999747378752e-05,,,75.0
267,0.3929505944252014,0.00010395008575869724,9.999999747378752e-05,,,75.0
268,0.39364224672317505,9.035687980940565e-05,9.999999747378752e-05,,,75.0
269,0.39094796776771545,9.020410652738065e-05,9.999999747378752e-05,,,75.0
270,0.392205148935318,8.556705142837018e-05,9.999999747378752e-05,,,75.0
271,0.3881962299346924,9.155432053375989e-05,9.999999747378752e-05,,,75.0
272,0.3867930769920349,8.904264541342854e-05,9.999999747378752e-05,,,75.0
273,0.3868856430053711,8.797000191407278e-05,9.999999747378752e-05,,,75.0
274,0.38708415627479553,8.932303171604872e-05,9.999999747378752e-05,,,75.0
275,0.38559868931770325,8.409797010244802e-05,9.999999747378752e-05,,,75.0
276,0.38529762625694275,8.645888010505587e-05,9.999999747378752e-05,,,75.0
277,0.38413581252098083,9.0402812929824e-05,9.999999747378752e-05,,,75.0
278,0.38350406289100647,9.281488019041717e-05,9.999999747378752e-05,,,75.0
279,0.38168734312057495,8.299211913254112e-05,9.999999747378752e-05,,,75.0
280,0.38186517357826233,8.628475916339085e-05,9.999999747378752e-05,,,75.0
281,0.3787018060684204,8.61606458784081e-05,9.999999747378752e-05,,,75.0
282,0.3794234097003937,8.482643170282245e-05,9.999999747378752e-05,,,75.0
283,0.3789003789424896,9.252246672986075e-05,9.999999747378752e-05,,,75.0
284,0.3772693872451782,9.555994620313868e-05,9.999999747378752e-05,,,75.0
285,0.3779573142528534,8.607113704783842e-05,9.999999747378752e-05,,,75.0
286,0.37542158365249634,8.265728683909401e-05,9.999999747378752e-05,,,75.0
287,0.3751319944858551,9.263875108445063e-05,9.999999747378752e-05,,,74.0
288,0.3727073669433594,9.766918083187193e-05,9.999999747378752e-05,,,74.0
289,0.3745405077934265,9.824601147556677e-05,9.999999747378752e-05,,,74.0
290,0.3731464445590973,9.381887502968311e-05,9.999999747378752e-05,,,74.0
